"bug.id","temp.avg","temp.var","treatment","mass.3","mass.4","mass.5","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.laid.j","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","waspdev.tot","waspdev.int","stsp.llsurv","stsp.pupsurv","tot.elsurv","tot.llsurv","tot.surv","timeto3","timeto4","timeto5","int3","ttwand","ttem","date.coll.j","coll.loc","pop","diet","end","int5","use","int4","ttend","mass.end"
"30.10_c_23","30","10","control",43.01,486.83,1118.76,9746.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,214,217,220,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,14,NA,NA,NA,"lab","tob",225,5,1,3,14,9746.55
"30.10_c_26","30","10","control",70.84,158.73,1195.74,8354.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,218,220,224,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,15,NA,NA,NA,"lab","tob",229,5,1,4,15,8354.66
"30.10_c_28","30","10","control",61.55,312.6,1664.04,4767.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,218,221,225,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,22,NA,NA,NA,"lab","tob",237,12,1,4,22,4767.95
"30.10_c_29","30","10","control",49.34,379.19,1805.63,9658.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,218,221,224,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,13,NA,NA,NA,"lab","tob",228,4,1,3,13,9658.45
"30.10_c_30","30","10","control",57.55,260.77,902.19,7205.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,219,222,226,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","tob",231,5,1,4,16,7205.81
"30.10_c_31","30","10","control",71.47,213.97,919.16,5611.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,232,237,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,11,2,17,NA,222,"rm","field","tob",243,6,1,5,17,5611.17
"30.10_c_36","30","10","control",44.91,128.8,1038.43,6156.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,232,237,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,11,2,16,NA,222,"rm","field","tob",242,5,1,5,16,6156.82
"30.10_c_37","30","10","control",30.56,136.34,713.78,5155.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,232,236,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,17,NA,222,"rm","field","tob",243,7,1,4,17,5155.29
"28.0_p_12","28","0","para",44.35,118.03,NA,NA,787.09,1,1,4,0,35,34,1,34,15,50,87,88,NA,92,98,NA,NA,92,103,108,16,11,0.971428571428571,1,0.7,0.68,0.68,4,10,NA,6,NA,15,NA,NA,"lab","col",103,NA,1,5,15,787.09
"28.0_p_19","28","0","para",47.1,186.42,1095.59,NA,NA,1,1,5,0,19,16,3,15,1,20,87,88,NA,93,96,102,NA,93,105,110,17,12,0.842105263157895,0.9375,0.95,0.8,0.75,5,8,14,3,NA,17,NA,NA,"lab","col",105,3,1,6,17,NA
"28.0_p_20","28","0","para",76.64,265.01,2140.12,NA,3164.32,NA,1,5,0,44,10,34,6,19,63,87,88,NA,93,96,101,NA,93,104,109,16,11,0.227272727272727,0.6,0.698412698412698,0.158730158730159,0.0952380952380952,5,8,13,3,NA,16,NA,NA,"lab","col",104,3,1,5,16,3164.32
"28.0_p_23","28","0","para",34.41,95.03,NA,NA,468.82,1,1,4,0,26,26,0,26,0,26,87,88,NA,93,98,NA,NA,93,103,108,15,10,1,1,1,1,1,5,10,NA,5,NA,15,NA,NA,"lab","col",103,NA,1,5,15,468.82
"28.0_p_25","28","0","para",99.98,297.23,2651.66,NA,4033.52,NA,1,5,0,117,43,74,17,20,137,87,88,NA,93,96,101,NA,93,104,109,16,11,0.367521367521368,0.395348837209302,0.854014598540146,0.313868613138686,0.124087591240876,5,8,13,3,NA,16,NA,NA,"lab","col",104,3,1,5,16,4033.52
"28.0_p_26","28","0","para",113.2,164.25,488.97,NA,2032.51,NA,1,5,0,82,44,38,23,24,106,87,88,NA,93,96,100,NA,93,104,109,16,11,0.536585365853659,0.522727272727273,0.773584905660377,0.415094339622642,0.216981132075472,5,8,12,3,NA,16,NA,NA,"lab","col",104,4,1,4,16,2032.51
"28.0_p_32","28","0","para",92.48,324.01,2254.51,NA,3561.46,1,1,5,0,115,113,2,112,12,127,91,92,NA,97,100,104,NA,97,107,112,15,10,0.982608695652174,0.991150442477876,0.905511811023622,0.889763779527559,0.881889763779528,5,8,12,3,NA,15,NA,NA,"lab","col",107,3,1,4,15,3561.46
"28.0_p_40","28","0","para",89.69,297.94,1563.51,NA,2741.29,1,1,5,0,46,46,0,44,6,52,91,92,NA,97,100,104,NA,97,107,112,15,10,1,0.956521739130435,0.884615384615385,0.884615384615385,0.846153846153846,5,8,12,3,NA,15,NA,NA,"lab","col",107,3,1,4,15,2741.29
"28.0_p_42","28","0","para",72.52,303.24,NA,NA,1194.95,1,1,4,0,6,4,2,2,4,10,91,92,NA,97,101,NA,NA,97,108,112,15,11,0.666666666666667,0.5,0.6,0.4,0.2,5,9,NA,4,NA,16,NA,NA,"lab","col",108,NA,1,7,16,1194.95
"28.0_p_45","28","0","para",60.16,295.98,NA,NA,1472.89,1,1,4,0,15,14,1,13,4,19,91,92,NA,97,101,NA,NA,97,107,112,15,10,0.933333333333333,0.928571428571429,0.789473684210526,0.736842105263158,0.684210526315789,5,9,NA,4,NA,15,NA,NA,"lab","col",107,NA,1,6,15,1472.89
"28.0_p_52","28","0","para",88.89,343.84,2237.75,NA,4296.19,1,1,5,0,130,127,3,110,37,167,91,92,NA,97,100,104,NA,97,108,113,16,11,0.976923076923077,0.866141732283465,0.778443113772455,0.760479041916168,0.658682634730539,5,8,12,3,NA,16,NA,NA,"lab","col",108,4,1,4,16,4296.19
"28.0_p_53","28","0","para",31.83,190.74,1526.6,NA,NA,1,1,5,0,68,62,6,51,12,80,98,99,NA,103,105,110,NA,103,113,118,15,10,0.911764705882353,0.82258064516129,0.85,0.775,0.6375,4,6,11,2,NA,14,NA,NA,"lab","col",113,3,1,5,14,NA
"28.0_p_54","28","0","para",36.67,212.66,1339.63,NA,NA,1,1,5,0,36,32,4,27,3,39,98,99,NA,103,105,110,NA,103,113,118,15,10,0.888888888888889,0.84375,0.923076923076923,0.82051282051282,0.692307692307692,4,6,11,2,NA,14,NA,NA,"lab","col",113,3,1,5,14,NA
"28.0_p_55","28","0","para",45.91,236.71,1217.02,NA,NA,1,1,5,0,68,62,6,57,40,108,98,99,NA,103,105,109,NA,103,113,118,15,10,0.911764705882353,0.919354838709677,0.62962962962963,0.574074074074074,0.527777777777778,4,6,10,2,NA,14,NA,NA,"lab","col",113,4,1,4,14,NA
"28.0_p_56","28","0","para",57.36,262.87,1212.2,NA,NA,1,1,5,0,44,19,25,12,13,57,98,99,NA,103,105,109,NA,103,113,118,15,10,0.431818181818182,0.631578947368421,0.771929824561403,0.333333333333333,0.210526315789474,4,6,10,2,NA,14,NA,NA,"lab","col",113,4,1,4,14,NA
"28.0_p_58","28","0","para",53.99,297.1,NA,NA,1398.89,2,1,4,0,32,30,2,23,26,58,103,104,NA,108,112,NA,NA,108,118,122,14,10,0.9375,0.766666666666667,0.551724137931034,0.517241379310345,0.396551724137931,4,8,NA,4,NA,14,NA,NA,"lab","col",118,NA,1,6,14,1398.89
"28.0_p_59","28","0","para",45.33,185.79,NA,NA,1182.3,2,1,4,0,33,15,18,12,31,64,103,104,NA,108,112,NA,NA,108,118,123,15,10,0.454545454545455,0.8,0.515625,0.234375,0.1875,4,8,NA,4,NA,14,NA,NA,"lab","col",118,NA,1,6,14,1182.3
"28.0_p_61","28","0","para",51.91,254.42,NA,NA,1625.25,2,1,4,0,61,50,11,43,44,105,103,104,NA,108,112,NA,NA,108,118,122,14,10,0.819672131147541,0.86,0.580952380952381,0.476190476190476,0.40952380952381,4,8,NA,4,NA,14,NA,NA,"lab","col",118,NA,1,6,14,1625.25
